Finalize,Verify,Follow-Up,Trapped Date,Is Import,Facility,Trap,Trap Is Offsite,Trapping Session Name,Target Species,Target Run,Trapping Session Comments,Fish ID,Count,Species,Run,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Living Status,Length,Age Designation,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria Start Date,Age Criteria End Date,Moved To Facility,Moved To,Moved To Location Type,Moved To Is Offsite,Offsite Owner Facility,Offsite Location Latitude,Offsite Location Longitude,Offsite Location Description,Disposition,Release Site,Release Site Latitude,Release Site Longitude,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,Samples,Conditions,Recap,Injected,Weight,Notes,Group Notes,Import Custom
FALSE,FALSE,FALSE,9/8/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/08/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3300,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,582,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/08/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3301,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,595,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/08/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3302,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,629,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/08/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3303,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,625,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lick Creek,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/8/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/08/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3304,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,535,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,3D9.1C2DF033E8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/9/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/09/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3305,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,628,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/9/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/09/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3306,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,600,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/9/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/09/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3307,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,627,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/9/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/09/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3308,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,592,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 14K5947,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/9/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/09/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3309,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,553,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 14K5948,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/9/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/09/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3310,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,525,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 14K5949,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/10/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3311,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,607,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/10/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3312,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,609,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 14K5950,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 09/10/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3313,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Killed,456,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Imnaha River,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Nutrient Enhancement,AD,1,LOP,1,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 14K5951,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/2/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/02/2014 Imnaha River Weir 9:00 AM PST,Chinook,Spring,NA,3314,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,500,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,SNOUT 14K5606,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/7/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/07/2014 Imnaha River Weir 9:00 AM PST,Chinook,Spring,NA,3315,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,490,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/12/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/12/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3316,1,Chinook,Spring,Female,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,TrapMort,785,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,JUMP OUT,NA,NA
FALSE,FALSE,FALSE,7/12/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/12/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3317,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,540,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,JUMP OUT,NA,NA
FALSE,FALSE,FALSE,7/12/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/12/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3318,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,577,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,JUMP OUT,NA,NA
FALSE,FALSE,FALSE,7/14/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/14/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3319,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,535,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/14/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/14/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3320,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,565,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D9.1C2DF41879,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/14/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/14/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3321,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,TrapMort,585,Jack/Jill,TRUE,400,630,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/24/2014,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/24/2014 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,3322,1,Chinook,Spring,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,TrapMort,690,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,General Disposal,UNC,1,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,JUMP OUT,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,2,1,Steelhead,Summer,Male,Uncategorized,NA,NA,NA,NA,NA,NA,Alive,604,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 2, SCALE 2",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,3,1,Steelhead,Summer,Male,Hatchery,( Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT]  ),Hatchery,NA,NA,oregon,7/22/2025,Killed,586,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Stray Removal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,4,1,Steelhead,Summer,Female,Hatchery,( Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT]  ),Hatchery,NA,NA,oregon,7/22/2025,Killed,554,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Stray Removal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,5,1,Steelhead,Summer,Male,Hatchery,( Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT]  ),Hatchery,NA,NA,oregon,7/22/2025,Killed,574,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Stray Removal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,6,1,Steelhead,Summer,Female,Uncategorized,NA,NA,NA,NA,NA,NA,Alive,658,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 6, SCALE 6",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,7,1,Steelhead,Summer,Female,Uncategorized,NA,NA,NA,NA,NA,NA,Alive,668,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 7, SCALE 7",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,8,1,Steelhead,Summer,Female,Hatchery,( Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT]  ),Hatchery,NA,NA,oregon,7/22/2025,Killed,710,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Landfill,Disposal,FALSE,NA,NA,NA,NA,Disposed,NA,NA,NA,Stray Removal,AD,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,3/9/2015,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 03/09/2015 Lookingglass  Upper Trap 9:00 AM PST,Steelhead,Summer,NA,9,1,Steelhead,Summer,Male,Uncategorized,NA,NA,NA,NA,NA,NA,Alive,780,NA,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 9, SCALE 9",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/19/2014,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/19/2014 Lookingglass  Upper Trap 9:00 AM PST,Chinook,Spring,NA,6,1,Chinook,Spring,Female,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,Alive,676,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,LGH Lookingglass Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,NA,NA,NA,ZIP 1072,Unknown,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/19/2014,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/19/2014 Lookingglass  Upper Trap 9:00 AM PST,Chinook,Spring,NA,7,1,Chinook,Spring,Male,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,Alive,680,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,LGH Lookingglass Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,NA,NA,NA,ZIP 059,Unknown,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/19/2014,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/19/2014 Lookingglass  Upper Trap 9:00 AM PST,Chinook,Spring,NA,8,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,744,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,LGH Lookingglass Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,NA,NA,NA,ZIP 066,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/19/2014,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/19/2014 Lookingglass  Upper Trap 9:00 AM PST,Chinook,Spring,NA,9,1,Chinook,Spring,Female,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,Alive,738,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 5, SCALE 5",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/19/2014,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/19/2014 Lookingglass  Upper Trap 9:00 AM PST,Chinook,Spring,NA,10,1,Chinook,Spring,Female,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,Alive,764,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 6, SCALE 6",NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,5/19/2014,FALSE,Lookingglass Fish Hatchery,Lookingglass  Upper Trap,FALSE,Session - 05/19/2014 Lookingglass  Upper Trap 9:00 AM PST,Chinook,Spring,NA,11,1,Chinook,Spring,Female,Unknown,Not Existing Adipose Clipped [Mark AD]  and Existing Coded Wire Tag-Unknown [Tag CWT-UNK],Unknown origin: missing Adipose clip and CWT presence was not recorded,NA,NA,oregon,8/5/2021,Alive,708,Adult,TRUE,600,1300,1/1/2013,1/31/2030,Lookingglass Fish Hatchery,Lookingglass Creek Upstream,Release Site,FALSE,NA,NA,NA,NA,Released,Lookingglass Creek Upstream,45.75,-117.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Unknown,NA,NA,NA,NA,NA,"GEN 7, SCALE 7",NA,FALSE,FALSE,NA,scar on nose,NA,NA
